,addrcode,Year,Month,Cases
2226,1043,2015,1,6
2227,1043,2015,2,1
2228,1043,2015,3,4
2229,1043,2015,4,1
2230,1043,2015,5,5
2231,1043,2015,6,7
2232,1043,2015,7,15
2233,1043,2015,8,27
2234,1043,2015,9,22
2235,1043,2015,10,20
2236,1043,2015,11,55
2237,1043,2015,12,34
2238,1043,2016,1,36
2239,1043,2016,2,8
2240,1043,2016,3,3
2241,1043,2016,4,1
2242,1043,2016,5,0
2243,1043,2016,6,2
2244,1043,2016,7,9
2245,1043,2016,8,29
2246,1043,2016,9,11
2247,1043,2016,10,17
2248,1043,2016,11,23
2249,1043,2016,12,7
2250,1043,2017,1,9
2251,1043,2017,2,5
2252,1043,2017,3,3
2253,1043,2017,4,4
2254,1043,2017,5,4
2255,1043,2017,6,7
2256,1043,2017,7,25
2257,1043,2017,8,21
2258,1043,2017,9,27
2259,1043,2017,10,21
2260,1043,2017,11,15
2261,1043,2017,12,13
2262,1043,2018,1,4
2263,1043,2018,2,9
2264,1043,2018,3,8
2265,1043,2018,4,7
2266,1043,2018,5,4
2267,1043,2018,6,0
2268,1044,2014,1,4
2269,1044,2014,2,2
2270,1044,2014,3,6
2271,1044,2014,4,2
2272,1044,2014,5,3
2273,1044,2014,6,5
2274,1044,2014,7,12
2275,1044,2014,8,13
2276,1044,2014,9,9
2277,1044,2014,10,9
2278,1044,2014,11,16
2279,1044,2014,12,7
2280,1044,2015,1,14
2281,1044,2015,2,4
2282,1044,2015,3,3
2283,1044,2015,4,6
2284,1044,2015,5,29
2285,1044,2015,6,28
2286,1044,2015,7,53
2287,1044,2015,8,109
2288,1044,2015,9,93
2289,1044,2015,10,103
2290,1044,2015,11,137
2291,1044,2015,12,40
2292,1044,2016,1,38
2293,1044,2016,2,11
2294,1044,2016,3,7
2295,1044,2016,4,2
2296,1044,2016,5,5
2297,1044,2016,6,2
2298,1044,2016,7,11
2299,1044,2016,8,17
2300,1044,2016,9,11
2301,1044,2016,10,14
2302,1044,2016,11,10
2303,1044,2016,12,15
2304,1044,2017,1,4
2305,1044,2017,2,3
2306,1044,2017,3,1
2307,1044,2017,4,4
2308,1044,2017,5,7
2309,1044,2017,6,14
2310,1044,2017,7,41
2311,1044,2017,8,27
2312,1044,2017,9,25
2313,1044,2017,10,26
2314,1044,2017,11,20
2315,1044,2017,12,7
2316,1044,2018,1,8
2317,1044,2018,2,6
2318,1044,2018,3,21
2319,1044,2018,4,12
2320,1044,2018,5,8
2321,1044,2018,6,0
2322,1045,2014,1,5
2323,1045,2014,2,6
2324,1045,2014,3,4
2325,1045,2014,4,1
2326,1045,2014,5,8
2327,1045,2014,6,3
2328,1045,2014,7,21
2329,1045,2014,8,17
2330,1045,2014,9,16
2331,1045,2014,10,14
2332,1045,2014,11,18
2333,1045,2014,12,7
2334,1045,2015,1,13
2335,1045,2015,2,8
2336,1045,2015,3,11
2337,1045,2015,4,8
2338,1045,2015,5,20
2339,1045,2015,6,25
2340,1045,2015,7,42
2341,1045,2015,8,55
2342,1045,2015,9,68
2343,1045,2015,10,136
2344,1045,2015,11,272
2345,1045,2015,12,118
2346,1045,2016,1,32
2347,1045,2016,2,14
2348,1045,2016,3,6
2349,1045,2016,4,5
2350,1045,2016,5,2
2351,1045,2016,6,5
2352,1045,2016,7,10
2353,1045,2016,8,21
2354,1045,2016,9,15
2355,1045,2016,10,18
2356,1045,2016,11,37
2357,1045,2016,12,18
2358,1045,2017,1,11
2359,1045,2017,2,3
2360,1045,2017,3,5
2361,1045,2017,4,2
2362,1045,2017,5,8
2363,1045,2017,6,38
2364,1045,2017,7,66
2365,1045,2017,8,39
2366,1045,2017,9,50
2367,1045,2017,10,22
2368,1045,2017,11,26
2369,1045,2017,12,11
2370,1045,2018,1,11
2371,1045,2018,2,9
2372,1045,2018,3,5
2373,1045,2018,4,9
2374,1045,2018,5,4
2375,1045,2018,6,0
2376,1046,2014,1,5
2377,1046,2014,2,5
2378,1046,2014,3,5
2379,1046,2014,4,3
2380,1046,2014,5,1
2381,1046,2014,6,4
2382,1046,2014,7,9
2383,1046,2014,8,16
2384,1046,2014,9,23
2385,1046,2014,10,6
2386,1046,2014,11,9
2387,1046,2014,12,2
2388,1046,2015,1,4
2389,1046,2015,2,4
2390,1046,2015,3,10
2391,1046,2015,4,2
2392,1046,2015,5,16
2393,1046,2015,6,14
2394,1046,2015,7,29
2395,1046,2015,8,58
2396,1046,2015,9,71
2397,1046,2015,10,76
2398,1046,2015,11,113
2399,1046,2015,12,63
2400,1046,2016,1,41
2401,1046,2016,2,11
2402,1046,2016,3,12
2403,1046,2016,4,6
2404,1046,2016,5,1
2405,1046,2016,6,6
2406,1046,2016,7,11
2407,1046,2016,8,16
2408,1046,2016,9,6
2409,1046,2016,10,15
2410,1046,2016,11,11
2411,1046,2016,12,9
2412,1046,2017,1,13
2413,1046,2017,2,2
2414,1046,2017,3,4
2415,1046,2017,4,4
2416,1046,2017,5,9
2417,1046,2017,6,15
2418,1046,2017,7,54
2419,1046,2017,8,67
2420,1046,2017,9,72
2421,1046,2017,10,57
2422,1046,2017,11,52
2423,1046,2017,12,26
2424,1046,2018,1,14
2425,1046,2018,2,5
2426,1046,2018,3,13
2427,1046,2018,4,16
2428,1046,2018,5,2
2429,1046,2018,6,0
2430,1047,2014,1,7
2431,1047,2014,2,2
2432,1047,2014,3,7
2433,1047,2014,4,4
2434,1047,2014,5,8
2435,1047,2014,6,4
2436,1047,2014,7,10
2437,1047,2014,8,11
2438,1047,2014,9,14
2439,1047,2014,10,19
2440,1047,2014,11,15
2441,1047,2014,12,10
2442,1047,2015,1,10
2443,1047,2015,2,7
2444,1047,2015,3,14
2445,1047,2015,4,13
2446,1047,2015,5,40
2447,1047,2015,6,16
2448,1047,2015,7,19
2449,1047,2015,8,42
2450,1047,2015,9,39
2451,1047,2015,10,63
2452,1047,2015,11,102
2453,1047,2015,12,37
2454,1047,2016,1,28
2455,1047,2016,2,16
2456,1047,2016,3,10
2457,1047,2016,4,9
2458,1047,2016,5,1
2459,1047,2016,6,2
2460,1047,2016,7,19
2461,1047,2016,8,11
2462,1047,2016,9,7
2463,1047,2016,10,18
2464,1047,2016,11,10
2465,1047,2016,12,10
2466,1047,2017,1,3
2467,1047,2017,2,3
2468,1047,2017,3,3
2469,1047,2017,4,5
2470,1047,2017,5,6
2471,1047,2017,6,7
2472,1047,2017,7,10
2473,1047,2017,8,12
2474,1047,2017,9,8
2475,1047,2017,10,12
2476,1047,2017,11,9
2477,1047,2017,12,1
2478,1047,2018,1,8
2479,1047,2018,2,2
2480,1047,2018,3,5
2481,1047,2018,4,8
2482,1047,2018,5,10
2483,1047,2018,6,0
2484,1048,2014,1,5
2485,1048,2014,2,3
2486,1048,2014,3,1
2487,1048,2014,4,0
2488,1048,2014,5,1
2489,1048,2014,6,2
2490,1048,2014,7,4
2491,1048,2014,8,1
2492,1048,2014,9,4
2493,1048,2014,10,8
2494,1048,2014,11,12
2495,1048,2014,12,4
2496,1048,2015,1,7
2497,1048,2015,2,5
2498,1048,2015,3,2
2499,1048,2015,4,1
2500,1048,2015,5,6
2501,1048,2015,6,14
2502,1048,2015,7,18
2503,1048,2015,8,46
2504,1048,2015,9,20
2505,1048,2015,10,26
2506,1048,2015,11,49
2507,1048,2015,12,20
2508,1048,2016,1,19
2509,1048,2016,2,10
2510,1048,2016,3,6
2511,1048,2016,4,2
2512,1048,2016,5,0
2513,1048,2016,6,0
2514,1048,2016,7,3
2515,1048,2016,8,3
2516,1048,2016,9,1
2517,1048,2016,10,4
2518,1048,2016,11,6
2519,1048,2016,12,3
2520,1048,2017,1,2
2521,1048,2017,2,1
2522,1048,2017,3,4
2523,1048,2017,4,1
2524,1048,2017,5,0
2525,1048,2017,6,5
2526,1048,2017,7,37
2527,1048,2017,8,23
2528,1048,2017,9,22
2529,1048,2017,10,12
2530,1048,2017,11,15
2531,1048,2017,12,17
2532,1048,2018,1,13
2533,1048,2018,2,5
2534,1048,2018,3,4
2535,1048,2018,4,1
2536,1048,2018,5,2
2537,1048,2018,6,0
2538,1049,2014,1,18
2539,1049,2014,2,7
2540,1049,2014,3,7
2541,1049,2014,4,4
2542,1049,2014,5,5
2543,1049,2014,6,3
2544,1049,2014,7,6
2545,1049,2014,8,3
2546,1049,2014,9,9
2547,1049,2014,10,12
2548,1049,2014,11,18
2549,1049,2014,12,13
2550,1049,2015,1,13
2551,1049,2015,2,13
2552,1049,2015,3,10
2553,1049,2015,4,10
2554,1049,2015,5,17
2555,1049,2015,6,6
2556,1049,2015,7,23
2557,1049,2015,8,34
2558,1049,2015,9,45
2559,1049,2015,10,85
2560,1049,2015,11,126
2561,1049,2015,12,55
2562,1049,2016,1,40
2563,1049,2016,2,13
2564,1049,2016,3,10
2565,1049,2016,4,9
2566,1049,2016,5,1
2567,1049,2016,6,1
2568,1049,2016,7,4
2569,1049,2016,8,6
2570,1049,2016,9,8
2571,1049,2016,10,7
2572,1049,2016,11,6
2573,1049,2016,12,6
2574,1049,2017,1,7
2575,1049,2017,2,5
2576,1049,2017,3,10
2577,1049,2017,4,10
2578,1049,2017,5,1
2579,1049,2017,6,8
2580,1049,2017,7,13
2581,1049,2017,8,5
2582,1049,2017,9,14
2583,1049,2017,10,8
2584,1049,2017,11,20
2585,1049,2017,12,12
2586,1049,2018,1,7
2587,1049,2018,2,8
2588,1049,2018,3,12
2589,1049,2018,4,6
2590,1049,2018,5,3
2591,1049,2018,6,0
2592,1050,2014,1,7
2593,1050,2014,2,5
2594,1050,2014,3,3
2595,1050,2014,4,0
2596,1050,2014,5,2
2597,1050,2014,6,2
2598,1050,2014,7,0
2599,1050,2014,8,5
2600,1050,2014,9,12
2601,1050,2014,10,12
2602,1050,2014,11,19
2603,1050,2014,12,10
2604,1050,2015,1,18
2605,1050,2015,2,14
2606,1050,2015,3,7
2607,1050,2015,4,7
2608,1050,2015,5,11
2609,1050,2015,6,16
2610,1050,2015,7,27
2611,1050,2015,8,49
2612,1050,2015,9,45
2613,1050,2015,10,118
2614,1050,2015,11,244
2615,1050,2015,12,108
2616,1050,2016,1,65
2617,1050,2016,2,13
2618,1050,2016,3,4
2619,1050,2016,4,3
2620,1050,2016,5,0
2621,1050,2016,6,2
2622,1050,2016,7,2
2623,1050,2016,8,8
2624,1050,2016,9,2
2625,1050,2016,10,7
2626,1050,2016,11,7
2627,1050,2016,12,12
2628,1050,2017,1,7
2629,1050,2017,2,7
2630,1050,2017,3,4
2631,1050,2017,4,8
2632,1050,2017,5,4
2633,1050,2017,6,17
2634,1050,2017,7,36
2635,1050,2017,8,17
2636,1050,2017,9,16
2637,1050,2017,10,8
2638,1050,2017,11,24
2639,1050,2017,12,25
2640,1050,2018,1,19
2641,1050,2018,2,7
2642,1050,2018,3,10
2643,1050,2018,4,5
2644,1050,2018,5,2
2645,1050,2018,6,0
2646,8001,2014,1,9
2647,8001,2014,2,9
2648,8001,2014,3,17
2649,8001,2014,4,10
2650,8001,2014,5,8
2651,8001,2014,6,21
2652,8001,2014,7,41
2653,8001,2014,8,56
2654,8001,2014,9,59
2655,8001,2014,10,73
2656,8001,2014,11,98
2657,8001,2014,12,30
2658,8001,2015,1,41
2659,8001,2015,2,30
2660,8001,2015,3,21
2661,8001,2015,4,14
2662,8001,2015,5,17
2663,8001,2015,6,21
2664,8001,2015,7,23
2665,8001,2015,8,16
2666,8001,2015,9,18
2667,8001,2015,10,45
2668,8001,2015,11,28
2669,8001,2015,12,48
2670,8001,2016,1,57
2671,8001,2016,2,29
2672,8001,2016,3,20
2673,8001,2016,4,10
2674,8001,2016,5,7
2675,8001,2016,6,9
2676,8001,2016,7,42
2677,8001,2016,8,41
2678,8001,2016,9,59
2679,8001,2016,10,87
2680,8001,2016,11,79
2681,8001,2016,12,44
2682,8001,2017,1,98
2683,8001,2017,2,76
2684,8001,2017,3,64
2685,8001,2017,4,83
2686,8001,2017,5,75
2687,8001,2017,6,65
2688,8001,2017,7,75
2689,8001,2017,8,81
2690,8001,2017,9,75
2691,8001,2017,10,65
2692,8001,2017,11,70
2693,8001,2017,12,67
2694,8001,2018,1,56
2695,8001,2018,2,52
2696,8001,2018,3,65
2697,8001,2018,4,44
2698,8001,2018,5,47
2699,8001,2018,6,1
2700,8002,2014,1,4
2701,8002,2014,2,4
2702,8002,2014,3,3
2703,8002,2014,4,5
2704,8002,2014,5,7
2705,8002,2014,6,17
2706,8002,2014,7,31
2707,8002,2014,8,64
2708,8002,2014,9,55
2709,8002,2014,10,36
2710,8002,2014,11,34
2711,8002,2014,12,14
2712,8002,2015,1,4
2713,8002,2015,2,5
2714,8002,2015,3,3
2715,8002,2015,4,4
2716,8002,2015,5,3
2717,8002,2015,6,8
2718,8002,2015,7,8
2719,8002,2015,8,17
2720,8002,2015,9,6
2721,8002,2015,10,2
2722,8002,2015,11,6
2723,8002,2015,12,6
2724,8002,2016,1,13
2725,8002,2016,2,6
2726,8002,2016,3,5
2727,8002,2016,4,3
2728,8002,2016,5,0
2729,8002,2016,6,2
2730,8002,2016,7,5
2731,8002,2016,8,11
2732,8002,2016,9,12
2733,8002,2016,10,9
2734,8002,2016,11,17
2735,8002,2016,12,11
2736,8002,2017,1,6
2737,8002,2017,2,5
2738,8002,2017,3,4
2739,8002,2017,4,4
2740,8002,2017,5,10
2741,8002,2017,6,5
2742,8002,2017,7,9
2743,8002,2017,8,10
2744,8002,2017,9,7
2745,8002,2017,10,7
2746,8002,2017,11,14
2747,8002,2017,12,6
2748,8002,2018,1,8
2749,8002,2018,2,3
2750,8002,2018,3,11
2751,8002,2018,4,3
2752,8002,2018,5,6
2753,8002,2018,6,0
2754,8003,2014,1,0
2755,8003,2014,2,6
2756,8003,2014,3,7
2757,8003,2014,4,0
2758,8003,2014,5,2
2759,8003,2014,6,6
2760,8003,2014,7,7
2761,8003,2014,8,17
2762,8003,2014,9,12
2763,8003,2014,10,7
2764,8003,2014,11,15
2765,8003,2014,12,4
2766,8003,2015,1,7
2767,8003,2015,2,2
2768,8003,2015,3,1
2769,8003,2015,4,1
2770,8003,2015,5,2
2771,8003,2015,6,4
2772,8003,2015,7,8
2773,8003,2015,8,5
2774,8003,2015,9,7
2775,8003,2015,10,10
2776,8003,2015,11,23
2777,8003,2015,12,6
2778,8003,2016,1,3
2779,8003,2016,2,3
2780,8003,2016,3,1
2781,8003,2016,4,1
2782,8003,2016,5,1
2783,8003,2016,6,3
2784,8003,2016,7,3
2785,8003,2016,8,11
2786,8003,2016,9,17
2787,8003,2016,10,18
2788,8003,2016,11,10
2789,8003,2016,12,2
2790,8003,2017,1,5
2791,8003,2017,2,3
2792,8003,2017,3,3
2793,8003,2017,4,16
2794,8003,2017,5,19
2795,8003,2017,6,21
2796,8003,2017,7,18
2797,8003,2017,8,15
2798,8003,2017,9,4
2799,8003,2017,10,12
2800,8003,2017,11,12
2801,8003,2017,12,6
2802,8003,2018,1,2
2803,8003,2018,2,5
2804,8003,2018,3,7
2805,8003,2018,4,9
2806,8003,2018,5,2
2807,8003,2018,6,0
2808,8004,2014,1,3
2809,8004,2014,2,3
2810,8004,2014,3,4
2811,8004,2014,4,1
2812,8004,2014,5,4
2813,8004,2014,6,8
2814,8004,2014,7,29
2815,8004,2014,8,34
2816,8004,2014,9,10
2817,8004,2014,10,10
2818,8004,2014,11,7
2819,8004,2014,12,8
2820,8004,2015,1,5
2821,8004,2015,2,1
2822,8004,2015,3,1
2823,8004,2015,4,0
2824,8004,2015,5,2
2825,8004,2015,6,5
2826,8004,2015,7,15
2827,8004,2015,8,16
2828,8004,2015,9,13
2829,8004,2015,10,10
2830,8004,2015,11,13
2831,8004,2015,12,16
2832,8004,2016,1,23
2833,8004,2016,2,5
2834,8004,2016,3,4
2835,8004,2016,4,2
2836,8004,2016,5,4
2837,8004,2016,6,5
2838,8004,2016,7,9
2839,8004,2016,8,12
2840,8004,2016,9,20
2841,8004,2016,10,13
2842,8004,2016,11,3
2843,8004,2016,12,8
2844,8004,2017,1,8
2845,8004,2017,2,8
2846,8004,2017,3,12
2847,8004,2017,4,10
2848,8004,2017,5,18
2849,8004,2017,6,9
2850,8004,2017,7,19
2851,8004,2017,8,22
2852,8004,2017,9,29
2853,8004,2017,10,12
2854,8004,2017,11,6
2855,8004,2017,12,4
2856,8004,2018,1,5
2857,8004,2018,2,24
2858,8004,2018,3,22
2859,8004,2018,4,26
2860,8004,2018,5,54
2861,8004,2018,6,0
2862,8005,2014,1,5
2863,8005,2014,2,4
2864,8005,2014,3,11
2865,8005,2014,4,5
2866,8005,2014,5,34
2867,8005,2014,6,12
2868,8005,2014,7,17
2869,8005,2014,8,13
2870,8005,2014,9,0
2871,8005,2014,10,1
2872,8005,2014,11,11
2873,8005,2014,12,10
2874,8005,2015,1,7
2875,8005,2015,2,10
2876,8005,2015,3,0
2877,8005,2015,4,0
2878,8005,2015,5,6
2879,8005,2015,6,4
2880,8005,2015,7,6
2881,8005,2015,8,1
2882,8005,2015,9,1
2883,8005,2015,10,2
2884,8005,2015,11,3
2885,8005,2015,12,1
2886,8005,2016,1,10
2887,8005,2016,2,7
2888,8005,2016,3,2
2889,8005,2016,4,0
2890,8005,2016,5,0
2891,8005,2016,6,1
2892,8005,2016,7,3
2893,8005,2016,8,18
2894,8005,2016,9,14
2895,8005,2016,10,14
2896,8005,2016,11,12
2897,8005,2016,12,9
2898,8005,2017,1,6
2899,8005,2017,2,16
2900,8005,2017,3,2
2901,8005,2017,4,8
2902,8005,2017,5,17
2903,8005,2017,6,6
2904,8005,2017,7,11
2905,8005,2017,8,10
2906,8005,2017,9,11
2907,8005,2017,10,1
2908,8005,2017,11,7
2909,8005,2017,12,3
2910,8005,2018,1,2
2911,8005,2018,2,6
2912,8005,2018,3,5
2913,8005,2018,4,7
2914,8005,2018,5,19
2915,8005,2018,6,0
2916,8006,2014,1,2
2917,8006,2014,2,2
2918,8006,2014,3,5
2919,8006,2014,4,0
2920,8006,2014,5,5
2921,8006,2014,6,4
2922,8006,2014,7,10
2923,8006,2014,8,11
2924,8006,2014,9,12
2925,8006,2014,10,15
2926,8006,2014,11,14
2927,8006,2014,12,5
2928,8006,2015,1,9
2929,8006,2015,2,3
2930,8006,2015,3,2
2931,8006,2015,4,1
2932,8006,2015,5,4
2933,8006,2015,6,3
2934,8006,2015,7,2
2935,8006,2015,8,2
2936,8006,2015,9,4
2937,8006,2015,10,2
2938,8006,2015,11,4
2939,8006,2015,12,19
2940,8006,2016,1,8
2941,8006,2016,2,4
2942,8006,2016,3,2
2943,8006,2016,4,2
2944,8006,2016,5,2
2945,8006,2016,6,1
2946,8006,2016,7,5
2947,8006,2016,8,7
2948,8006,2016,9,5
2949,8006,2016,10,12
2950,8006,2016,11,12
2951,8006,2016,12,10
2952,8006,2017,1,4
2953,8006,2017,2,10
2954,8006,2017,3,6
2955,8006,2017,4,8
2956,8006,2017,5,5
2957,8006,2017,6,3
2958,8006,2017,7,5
2959,8006,2017,8,5
2960,8006,2017,9,3
2961,8006,2017,10,2
2962,8006,2017,11,3
2963,8006,2017,12,3
2964,8006,2018,1,2
2965,8006,2018,2,3
2966,8006,2018,3,2
2967,8006,2018,4,3
2968,8006,2018,5,9
2969,8006,2018,6,0
2970,8007,2014,1,1
2971,8007,2014,2,2
2972,8007,2014,3,4
2973,8007,2014,4,4
2974,8007,2014,5,1
2975,8007,2014,6,6
2976,8007,2014,7,11
2977,8007,2014,8,18
2978,8007,2014,9,9
2979,8007,2014,10,16
2980,8007,2014,11,9
2981,8007,2014,12,4
2982,8007,2015,1,6
2983,8007,2015,2,4
2984,8007,2015,3,3
2985,8007,2015,4,2
2986,8007,2015,5,4
2987,8007,2015,6,3
2988,8007,2015,7,12
2989,8007,2015,8,14
2990,8007,2015,9,5
2991,8007,2015,10,2
2992,8007,2015,11,14
2993,8007,2015,12,1
2994,8007,2016,1,9
2995,8007,2016,2,3
2996,8007,2016,3,1
2997,8007,2016,4,2
2998,8007,2016,5,2
2999,8007,2016,6,2
3000,8007,2016,7,4
3001,8007,2016,8,10
3002,8007,2016,9,11
3003,8007,2016,10,17
3004,8007,2016,11,13
3005,8007,2016,12,8
3006,8007,2017,1,11
3007,8007,2017,2,8
3008,8007,2017,3,4
3009,8007,2017,4,3
3010,8007,2017,5,6
3011,8007,2017,6,10
3012,8007,2017,7,9
3013,8007,2017,8,11
3014,8007,2017,9,6
3015,8007,2017,10,6
3016,8007,2017,11,10
3017,8007,2017,12,7
3018,8007,2018,1,3
3019,8007,2018,2,9
3020,8007,2018,3,1
3021,8007,2018,4,1
3022,8007,2018,5,1
3023,8007,2018,6,0
3024,8008,2014,1,10
3025,8008,2014,2,6
3026,8008,2014,3,3
3027,8008,2014,4,4
3028,8008,2014,5,11
3029,8008,2014,6,21
3030,8008,2014,7,41
3031,8008,2014,8,62
3032,8008,2014,9,62
3033,8008,2014,10,43
3034,8008,2014,11,43
3035,8008,2014,12,22
3036,8008,2015,1,12
3037,8008,2015,2,12
3038,8008,2015,3,7
3039,8008,2015,4,10
3040,8008,2015,5,7
3041,8008,2015,6,13
3042,8008,2015,7,18
3043,8008,2015,8,19
3044,8008,2015,9,22
3045,8008,2015,10,22
3046,8008,2015,11,13
3047,8008,2015,12,8
3048,8008,2016,1,16
3049,8008,2016,2,6
3050,8008,2016,3,2
3051,8008,2016,4,0
3052,8008,2016,5,1
3053,8008,2016,6,0
3054,8008,2016,7,9
3055,8008,2016,8,15
3056,8008,2016,9,17
3057,8008,2016,10,9
3058,8008,2016,11,17
3059,8008,2016,12,1
3060,8008,2017,1,16
3061,8008,2017,2,11
3062,8008,2017,3,6
3063,8008,2017,4,16
3064,8008,2017,5,14
3065,8008,2017,6,9
3066,8008,2017,7,6
3067,8008,2017,8,11
3068,8008,2017,9,11
3069,8008,2017,10,12
3070,8008,2017,11,10
3071,8008,2017,12,8
3072,8008,2018,1,14
3073,8008,2018,2,6
3074,8008,2018,3,7
3075,8008,2018,4,9
3076,8008,2018,5,6
3077,8008,2018,6,0
3078,8009,2014,1,22
3079,8009,2014,2,6
3080,8009,2014,3,8
3081,8009,2014,4,3
3082,8009,2014,5,7
3083,8009,2014,6,20
3084,8009,2014,7,22
3085,8009,2014,8,13
3086,8009,2014,9,22
3087,8009,2014,10,10
3088,8009,2014,11,0
3089,8009,2014,12,0
3090,8009,2015,1,6
3091,8009,2015,2,8
3092,8009,2015,3,13
3093,8009,2015,4,6
3094,8009,2015,5,6
3095,8009,2015,6,23
3096,8009,2015,7,29
3097,8009,2015,8,31
3098,8009,2015,9,22
3099,8009,2015,10,19
3100,8009,2015,11,31
3101,8009,2015,12,18
3102,8009,2016,1,36
3103,8009,2016,2,16
3104,8009,2016,3,13
3105,8009,2016,4,8
3106,8009,2016,5,9
3107,8009,2016,6,7
3108,8009,2016,7,44
3109,8009,2016,8,49
3110,8009,2016,9,36
3111,8009,2016,10,32
3112,8009,2016,11,22
3113,8009,2016,12,8
3114,8009,2017,1,8
3115,8009,2017,2,7
3116,8009,2017,3,16
3117,8009,2017,4,22
3118,8009,2017,5,22
3119,8009,2017,6,39
3120,8009,2017,7,39
3121,8009,2017,8,15
3122,8009,2017,9,19
3123,8009,2017,10,27
3124,8009,2017,11,35
3125,8009,2017,12,13
3126,8009,2018,1,5
3127,8009,2018,2,16
3128,8009,2018,3,15
3129,8009,2018,4,9
3130,8009,2018,5,0
3131,8009,2018,6,0
3132,8010,2014,1,0
3133,8010,2014,2,1
3134,8010,2014,3,0
3135,8010,2014,4,0
3136,8010,2014,5,2
3137,8010,2014,6,1
3138,8010,2014,7,1
3139,8010,2014,8,8
3140,8010,2014,9,6
3141,8010,2014,10,3
3142,8010,2014,11,4
3143,8010,2014,12,3
3144,8010,2015,1,4
3145,8010,2015,2,6
3146,8010,2015,3,2
3147,8010,2015,4,6
3148,8010,2015,5,1
3149,8010,2015,6,12
3150,8010,2015,7,4
3151,8010,2015,8,7
3152,8010,2015,9,10
3153,8010,2015,10,4
3154,8010,2015,11,11
3155,8010,2015,12,13
3156,8010,2016,1,7
3157,8010,2016,2,11
3158,8010,2016,3,10
3159,8010,2016,4,3
3160,8010,2016,5,2
3161,8010,2016,6,7
3162,8010,2016,7,11
3163,8010,2016,8,33
3164,8010,2016,9,16
3165,8010,2016,10,9
3166,8010,2016,11,2
3167,8010,2016,12,2
3168,8010,2017,1,6
3169,8010,2017,2,7
3170,8010,2017,3,4
3171,8010,2017,4,1
3172,8010,2017,5,4
3173,8010,2017,6,6
3174,8010,2017,7,8
3175,8010,2017,8,5
3176,8010,2017,9,13
3177,8010,2017,10,8
3178,8010,2017,11,7
3179,8010,2017,12,5
3180,8010,2018,1,9
3181,8010,2018,2,3
3182,8010,2018,3,5
3183,8010,2018,4,5
3184,8010,2018,5,8
3185,8010,2018,6,0
3186,8011,2014,1,2
3187,8011,2014,2,3
3188,8011,2014,3,2
3189,8011,2014,4,1
3190,8011,2014,5,9
3191,8011,2014,6,10
3192,8011,2014,7,14
3193,8011,2014,8,10
3194,8011,2014,9,4
3195,8011,2014,10,6
3196,8011,2014,11,2
3197,8011,2014,12,0
3198,8011,2015,1,2
3199,8011,2015,2,1
3200,8011,2015,3,3
3201,8011,2015,4,2
3202,8011,2015,5,7
3203,8011,2015,6,14
3204,8011,2015,7,11
3205,8011,2015,8,18
3206,8011,2015,9,17
3207,8011,2015,10,22
3208,8011,2015,11,22
3209,8011,2015,12,10
3210,8011,2016,1,6
3211,8011,2016,2,4
3212,8011,2016,3,0
3213,8011,2016,4,1
3214,8011,2016,5,0
3215,8011,2016,6,3
3216,8011,2016,7,3
3217,8011,2016,8,6
3218,8011,2016,9,10
3219,8011,2016,10,7
3220,8011,2016,11,3
3221,8011,2016,12,1
3222,8011,2017,1,3
3223,8011,2017,2,3
3224,8011,2017,3,2
3225,8011,2017,4,4
3226,8011,2017,5,4
3227,8011,2017,6,9
3228,8011,2017,7,3
3229,8011,2017,8,3
3230,8011,2017,9,5
3231,8011,2017,10,8
3232,8011,2017,11,4
3233,8011,2017,12,2
3234,8011,2018,1,9
3235,8011,2018,2,12
3236,8011,2018,3,16
3237,8011,2018,4,6
3238,8011,2018,5,11
3239,8011,2018,6,0
3240,8012,2014,1,4
3241,8012,2014,2,3
3242,8012,2014,3,14
3243,8012,2014,4,6
3244,8012,2014,5,10
3245,8012,2014,6,13
3246,8012,2014,7,14
3247,8012,2014,8,15
3248,8012,2014,9,12
3249,8012,2014,10,12
3250,8012,2014,11,13
3251,8012,2014,12,9
3252,8012,2015,1,9
3253,8012,2015,2,2
3254,8012,2015,3,0
3255,8012,2015,4,1
3256,8012,2015,5,1
3257,8012,2015,6,0
3258,8012,2015,7,1
3259,8012,2015,8,1
3260,8012,2015,9,1
3261,8012,2015,10,3
3262,8012,2015,11,1
3263,8012,2015,12,6
3264,8012,2016,1,6
3265,8012,2016,2,4
3266,8012,2016,3,0
3267,8012,2016,4,2
3268,8012,2016,5,0
3269,8012,2016,6,4
3270,8012,2016,7,3
3271,8012,2016,8,4
3272,8012,2016,9,4
3273,8012,2016,10,10
3274,8012,2016,11,9
3275,8012,2016,12,15
3276,8012,2017,1,21
3277,8012,2017,2,25
3278,8012,2017,3,17
3279,8012,2017,4,10
3280,8012,2017,5,15
3281,8012,2017,6,8
3282,8012,2017,7,11
3283,8012,2017,8,6
3284,8012,2017,9,5
3285,8012,2017,10,13
3286,8012,2017,11,8
3287,8012,2017,12,8
3288,8012,2018,1,10
3289,8012,2018,2,10
3290,8012,2018,3,6
3291,8012,2018,4,5
3292,8012,2018,5,1
3293,8012,2018,6,0
3294,8013,2014,1,6
3295,8013,2014,2,2
3296,8013,2014,3,1
3297,8013,2014,4,3
3298,8013,2014,5,4
3299,8013,2014,6,5
3300,8013,2014,7,6
